unique_post_id,content,stress
thread_17769815_starter,من تخمدان پلی کیستیک دارم. اخرین پریودم ۱۹ آذر بود. ۲۲ دی تا ۲۴ دی لکه های قهوه ای سبک و کم ازم ترشح شد. ۲۴ دی آزمایش بتا دادم و ۱۳/۹ بود. ۲۸ دی آزمایشو تکرار کردم و ۶۷/۷ بود.اما ۲۹ دی لکه های قهوه ای و قرمز ازم ترشح شد. رفتم دکتر سونو واژینال کرد گفت یه کیست میبینم  که الان خیلی ارزش صحبت نداره. دیواره رحم ضخامت مناسبی داره ک احتمال داخل رحمی بودن رو افزایش میده و اینکه چون فعلا اول بارداریه ساک بارداری قابل مشاهده نیست. بعد بهم شیاف پروژسترون داد که دوتا در روز استفاده کنم. ۱ بهمن ماه حجم خون کمی بیشتر شد و حساسیت سینم هم کم شد. ظهرش هم سه تا لخته سیاه اندازه نخود دفع کردم . بدون درد .۲ بهمن لکه بینیم دوباره سبک و قهوه ایه اما وقتی میرم دستشویی لخته های متصل و دراز مثل پریود دفع میکنم و بتام ۱۷۸ هست. عملا مثل پریودام کسی اینجوری نشده؟,4.0
thread_14822993_starter,"چقدر بدم میاد هر کی از راه میرسه بهمون میگه چرا بچه نمیارین؟ و شروع میکنه به نصیحت کردن
چرا فکر میکنن ما خودمون عقل نداریم و صلاح زندگیمونو نمیدونیم؟ چرا به ذهنشون خطور نمیکنه شاید کسی مشکل ناباروری داره اما نمیخواد دیگران بفهمن‌؟
جواب آدمای بی سواد و فضول رو چی بدم؟
تازه ما یکسال و نیمه عروسی کردیم یه سقط داشتم که نذاشتیم کسی بفهمه اما دیگران جوری بهمون بچه رو گوشزد میکنن انقد ۱۰ ساله ازدواج کردیم🥴",4.37037037037037
thread_17892579_starter,"مادرم وقتی نوزاد بودی گذاشت رفت بابامم معتاد
خواهر دوقلوی من نمیتونه راه بره مشکل ذهنی نداره
ولی خواهرم به شدت لجباز بد اخلاق کسی نمیتونه تحملش کنه
من براش کم نذاشتم اصلا تا دانشگاه بردمش کار پیدا کردم نکرد
دکتر بردمش چند صد میلیون همه زندگیمو فروختم خوب شده بود با عصا راه میزفت عاشق مرد متاهل شد خودکشی کرد از قبلم بدتر شد
مامانبزرگم فوت شده خواهرم الان اونجاست ولی موقته
بابام کمپ ترک اعتیاد خودم فرستادمش (چون معتاد بود تو خواستگاریم نیاوردمش خودش رفت ترک کنه)
بابام خونه داره زن دوم داره
من میدونم که از کمپ بیاد بیرون بمونه پیش زنش احتمالا نره سمت مواد
ولی زنش خواهرمو نگه نمیداره و طلاق میگیره و اگه طلاف بگیرن بابام باز از فرصت استغاده میکنه چون خونه خالی میوفتا دستش معتاد میشه
ولی خب خواهرمو چیکار کنم نمیره بهزیستی میگه وظیفتونه منو نگه دارین
درحالی که میدونم بابامم اونو نگه نمیداره وقتایی که اج میکنه عمدا دستشویی میکنه تو خونه جیغ میزنه
فقط دنبال شوهره میگه شما منو شوهر نمیدین
خلاصه من موندم نمیدونم باید چیکار کنم",8.999999999999998
334482053,"تو منو یاد خودم انداختی
واسه منم همینجور بود
تا هفته 30 همه چیز نرمال بود
هفته 32 که سونو دادم سیر به سمت IUGR زد
این نوشته همانا و شروع مکافات من همانا...
حتی IUGR ثابت شد و من هر روز سونوگرافی بودم
تهش گفتن رشدش تو 32 هفته متوقف شده...
بچه که به دنیا اومد حرفی که دکتر زد این بود که بچه کامله و شبیه IUGR ها نیست...",5.111111111111111
342459145,"سلام
سلام
از نی نی یار سوال کنین.
تاریخچه ی مرورگر رو پاک کنین و دوباره توی تماس با ما بگین.
دقیق همون گزینه رو باید بزنین و بگین.
اگر نشد فردا با niniyar_3 حرف بزنین.",1.0
359198355,"داداشم ۲.۵ سالش بود ختنه شد خیلی اذیت شد قبلش همش کرونا بود ترسدیم
ولی بچم خیلی اذیت شد تا دو روز جیش نکرد از ترس می‌ترسید
ولی یکی از فامیلامون زیر یک سالگی بردش ختنه‌اش کرد خیلی راحت بود
تازه زود تر هم خوب شد چون کوچیک تر بود
همین الان ببرش ولی پوشکش نکن زیرش پارچه و چی بنداز",2.0
387901847,"گاهی وقتا حس کلافگی و تنگی نفس و درد تو شکم دارم
پفففف انقذ میترسم از انقباض 🥲هنوز ۲۹هفتمه زود نیس آخه برا انقباض
باید تو طول روز بشمارم؟",5.37037037037037
368185435,"خبر بد دادن عزیزم😔
باید برم برای سقط 😭😭",4.481481481481481
339258407,"سلام دختر من با این مشکل به دنیا اومد
درز جلو پیشونی تو جنین‌ ینی وقتی حامله ای بچه تو رحم هست بسته میشه اسم اون درز هست متوپیک
اون باید باز باشه تا جمجمه رشد کنه،
اون که بسته میشه نمیزاره مغز از اونجا رشد کنه
و جمجمه یه حالت مثلث مانند و تیز مابین ابروها میشه عین قله
ولی خدا رو شکر این مشکل که یه ناهنجاری ژنتیک هست
راه‌حل درمانی داره
اونم عمل هست
عمل یک ساعته تحت بیهوشی یکی دو سانت بالای پیشونی رو باز کرده و درز رو باز میکنن
بعد کلاه فرم دهی میدهن که باید سر بچه بزاری بعد عمل
دور سر بچه های تریگونوسفالی کوچکتر از بقیه بچه ها و رشد دور سر هم کمتر از بقیه بچه ها هست
بازم هر سوالی داری بپرس",2.6296296296296293
thread_8731189_دخمل_احساس_1401/03/06 19:06,بی بی چک یک هفته باید بگزره بعد الان نشون نمی‌ده .‌‌‌‌‌‌‌اره خودمم حساسم ولی چه کنم واقعا نمیدونم,2.3703703703703702
331296218,نترس ن درد داره ن ترس راحته راحته,1.0
thread_13564036_starter,"به آسمان نگاه میکنم
نظاره گر رحمت الهی هستم...
کوه و کوهپایه همه سبز شدند...
چقدر بهار دیدنی شده...
ممکن است  در دل من هم میوه ای جوانه زده باشد؟
خداوندا فقط وفقط تو میدانی...
دلم گرفته است...
چه بگویم؟ از بی بی چکِ منفی که به من دهن کجی میکند؟
از دلدرد تهدید آمیزی که که هر بار پتکِ غم و غصه را محکم بر سرم میکوبد و اشک از چشمانم سرازیر میکند؟
از درد و کبودی بدنم که یاد آورِ زخم های انتظار و آمپول های فراوان است...
خدایا هوای دلم را داشته باش...
کمک کن مثبت شود
که اگر نشودمن چگونه از این همه غم قامت راست کنم
نمیتوانم😔",6.111111111111111
thread_6358267_starter,"سلام بچها
امروز خونه مادر شوهرم فقط ما افطاری دعوت بودیم و قبلش همسرم دقیقا ۲ تا ۳ ساعت قبل اذان میگفت بریم بریم
من بهش گفتم بزار یه ساعت بعد میریم خلاصه کلی کج خلقی کرد با من که ....دلایل الکی و پوچ
من هم گفتم باردارم الان وضعیتم فرق میکنه مثل قدیما نمیتونم بشینم اما انگار گوشش بدهکار نیست
بهم قول داد آخر شب ویاری ک کردم رو برام از بیرون بخره اما انکار ن انگار و باهم قرار گذاشتیم منو زودتر بیاره خونه چون من واقعا کمر درد اذیتم میکنه خونه خودم راحت ترم حتی خونه مادرم به زور میرم.
دوبااااره باد کرد و قیافه گرفت که چرا من زودتر از اون میرم حالا هم خودش خونه مادرشه گفته دیرتر میاد
من که برام مهم نیست اما موقع خدافظی دوبار ازش خداحافظی کردم جوابمو نداد منم عصبی شدم در رو محکم بستم بعد چند دقیقه زنگ زد هرچی دلش خواست بارم کرد منم ازش میترسم شب بیاد
اصلا نمیدونم چیکار کنم هر چقد ارامشمو حفظ میکنم بخاطر بچه م اما شوهرم اصلا متوجه نیست
شما یه راهکار بدید امشب چطور برخورد کنم
فعلا خودمو زدم ب خواب بنظرتون درسته اینکار؟",7.111111111111111
371075891,تروخدا بگین مردم از استرس,7.370370370370369
402712616,"همون متیل آرگون رو بخور
طناب زیاد بزن ،بپر بپر بکن ،پله زیاد بالا پایین برو ،سیاه دونه بخور ، دم نوش آویشن بخور
یه کاری کن که تو پریودت خونریزی بیشتر بشه",1.6296296296296298
368980273,عزیزم نکن تورو خدا نکن من چهارساله ارزو بچه دارم بخدا از دکترا ناامید شدم ی خارج رحمی خدا بهم داد ک 😭😭 خواهش میکنم نکن من حاضرم فرش زیر پامو بفروشم ی بچه سالم داشته باشمم خدا بهت داده مفت و مجانی من کلی پول خرج کردم الانم میگن ای وی اف کلی خرج کنم کلی برم بیام شایدد شاید بشه بخدا جیگرم اتیش میگیره بچه نوزاد یا زن حامله میبینم شوهر من برعکس شوهر تو مدام میگ میشه یعنی باردار ببینمت🥲🥲کلی لباس بچه خریدم ولییی خدا مارو لایق ندیده لایق مادری باش خواهش میکنم,5.7407407407407405
