unique_post_id,content,stress,prescreen_score,prescreen_class_name
thread_13202486_starter,"تو غربالگری اول ریسکم بالاست.
ریسک سندروم دان 1 به 38
هفته ی پیش دکتر متخصص زنان رفتم، گفت به احتمال زیاد به خاطر سن، های ریسک زده. اما نمیشه ازش گذشت. باید حتما آمینتوسنتز انجام بدی.
حالا فردا میخوام برم، دکتر پرنالوژیست ببینم نظر اون چیه.
نمیدونم چرا از وقتی دیدم تو اینترنت با یک سوزن بزرگ این کاررو انجام میدن، خیلی ترسیدم.
جالبیش اینه اصلا آدم ترسویی نیستم. بیشتر مواقع مریض میشم، میگم به جای قرص، آمپول تجویز کنن.
اما همش میگم یعنی این سوزن به جنین نمیخوره.
کسانی که انجام دادن، نترسیدن؟ درد نداشت؟
بچشون سقط نشد خدای ناکرده؟
هزینش هم یک جور داره اذیتم میکنه.
دم عیدی، معلوم نیست چقدر پول بگیرن. کسی امسال انجام داده، بگه چقدر هزینش شد؟
دکتر میگفت اگه خدای ناکرده بچه مشکل داشته باشه، مجوز سقط رو فقط برای جواب آمینو که قطعی هست،میدن.
نمیتونم هم بزاری برای بعد عید، چون از وقت قانونی سقط میگذره.
خدایا خودت کمک کن، حالم بده سر این موضوع",6,6.075424180344726,Very High
thread_14842209_starter,"سلام خانوما ۱۵ هفته و دوروزمه فردا نوبت سرکلاژ دارم جفتم لولایینگ خیلی میترسم کسی تجربه داشته میشه لطفا کمکم کنید....
خطرناکِ؟
دکترم میگه سودش بیشتر از ضررشِ ولی بازم ترس تو وجودمه",5,5.93459924094168,Very High
thread_11082963_starter,سلام بچه ها خوبید من ۳ سال پیش زایمان طبیعی داشتم بچمم نزدیک ۴ کیلو بود الان نزدیکه ۱ ساله افتادگی مثانه گرفتم و امروز متوجه شدم بیشتر شده کیا اینجوری بودن آیا با جراحی خوب میشه؟تو نزدیکی با همسر مشکل ایجاد میکنه؟هرچی میدونید بگید😭😭,4,5.885010509522999,High
411683224,"من فقط یه سوال برام پیش اومد که لباس زیر چرا باید پوشیده باشی؟
اصلا چجوری میشه با لباس زیر حتی بدون دخول😐😐😂",1,3.188317119789644,Low
326292344,اگه بگی فرم شکمت چجوریه میتونم حدس بزنم . اگه مثل توپ شده و روبه جلو و نوک تیزه احتمالا پسر. اگه تو پهلوهاست دختر. اگه صورتت خیلی پف کرده دختر ،اگه پف نداری و صورتت خوشگلتره شده پسره😋 تجربیات خودم بود.😁,1,3.187322568905074,Low
374922380,دختر من ۷ سالشه میگه بیا باهم حرف بزنیم دوست دارم باهاش حرف بزنم ولی حرفی ندارم بهم میگه از خاطرات بچگی حرف بزن ولی نمیتونم چیزی تعریف کنم بچگیش کلا نزدیک مادرشوهرم بودم ته همه ی خاطره هام تلخه به مسافرتامون فکر میکنم همش تلخه به تولدش نگاه میکنم تلخه پر از نیشه کنایه هایی که یادم میاد یا خیلی موارد دیگه حس بدیه میترسم بزرگتر که بشه از من زده بشه فکر کنه بهش اهمیت نمیدم,3,3.20047454792757,Moderate
413257877,هیچ عیبی نداره هیچی همه چیش خوبه حتی تحصیلاتشم خوبه اخلاقشم مودبه با احترام من توی چند روز ویژگی بدی ندیدم ولی مشاوره هم رفتیم اونم تأیید کرد که خوبه برای هم مناسبین😔,2,4.212289926836092,High
thread_11151960_starter,"؟؟؟ در حدود 5 تومن
خانوادم نمیدن. از دوستام بگیرم؟ آخه خیلی صمیمی نیستیم. دنبال کار هم هستم ولی خب الان پول میخام",4,3.207023548722645,Moderate
thread_18139947_starter,"امیدوارم تایید شه
نی نی یار تایید کن
دو ماه با یکی چت میکردم به هدف آشنایی و رابطه تقریبا هر روزشو حرف میزدیم بیشتر اوقات هم خودش پیام میداد ولی مثلا دفعه اخری که حرف زدیم من اول پیام دادم الان چهار روزه خبری نیست ازش منم پیام ندادم بهش، پیام ندم و بیخیالش شم؟ اخه چرا یهو یه دفعه چیشد؟ هیچ بحث و دعوایی هم نداشتیم آخرین مکالمه مون هم گرم بود نسبتا",3,4.214396550768015,High
396556283,"خب همین تومیدونی داری چه بلایی سرروحو روان اون بچه میاری تو فک کن خودت یه آدمی با حالت غیرنرمال ببینی نمیترسی ازش بعد تو فک کن مادرت باشه
برو خودتو درمون کن چرا دارین عذاب میکشین منم زود ازکوره درمیرم ولی وحشتناک نیستم من ازاینجاازتون ترسیدم چه برسه اون طفل معصوم توروخدابچتو نجات بده",3,4.222327446053896,High
307304184,اصلا شبیه باردارای نی نی سایت نبودم که بخاطر خوردنی یاویارگریه کنم😕اگرچیزی هم هوس میکردم همون زمان نبودروزبعدش تهیه میکردم.,1,3.192615093736094,Low
338558027,دست زدم ب شلوارم دستم کثیف شد ولی کم بود زیاد نبود,1,3.190346060071533,Low
thread_17792227_starter,"کسی بوده دیر بی بی چکش مثبت شده باشه و پسر به دنیل آورده باشه..
منظورم اینه دیر یا زود معلوم شدن بارداری به جنسیت بچه ربط داره؟",1,4.209560163697461,High
thread_18071475_starter,"سونوی اول ۵هفته بودم رفتم همه چی اوکی
سونو دوم هشت هفته گفت جنین واضحی ندیدم
سونوی بعدی نه هفته گفت پوچه
البته تو هفت هفته متاسفانه یک قرص میزو استفاده کردم که خیلی پشیمونم...
الان تمام علائم حاملگی رو دارم ولی علائم سقط نه..",5,5.889329999006804,High
361750309,"بزار پسر قشنگت آروم باشه و همبازی فرشته ها
گریه شما نمیزاره آروم باشه
با گریه شما غمگینه
بخندید و به بچه های دیگه مهربونی کنید،بخصوص بچه های یتیم
اوت قدر شاد میشه که شک نکن بازتابش به زندگیت برمیگرده",2,3.198889722090826,Low
374174638,"قرص اهن میخورم .بقیه ویتامین ها و مکمل هارم مرتب میخورم.
۵ کیلو کم کردم .یعنی بدن خودم صفره .یعنی انگار هر چی میخورم با ذخیره ی کم بدن خودم همش میره برای بچه.",3,4.211007769079515,High
412783999,"برو متخصص داخلی حتما داروهایی که میده استفاده کن نترس
خدایی نکرده بدتر بشی باید دازوهای قویتر استفاده کنی تب هم واسه جنین ضرر داره",1,3.205793582181286,Moderate
399613370,"نوشتم پاکسازی و تقویت رحم،
همینطور ک میگی با ماساژ روغن‌زیتون  از روی پوست چندین لایه روی رحم تاثیر گذاشت، از طریق واژن هم میشه تاثیر گذاشت، چیز عجیبی نیست، و یک روش سنتی پر بازده هست، و هیچ خطری نداره",1,4.200511721828661,High
thread_16738104_starter,"فردا میخواستم آزمایش بدم
ولی امروز قرص پریورین خوردم
😭",3,3.199130244131084,Low
322657947,"عزیزم هی که نباید درد بکشی😬
من سر اولی اصلا نفهمیدن کی حامله شدم چه جوری گذشت و چطور بدنیا اومد
از بس که راحت بود
این دردا انگار جدید مد شده😂خودمم هر روز یه مدلم
انشاالله که بخیر میگذره برات
فقط ارامش داشته باش",2,4.203947546659037,High
407753234,"ای بابا خواهر
من آزمایش های مثل قند و تیرویید و چیزای روتین رو می رم انجام میدم، تامین اجتماعی نهایتا 10-15 درصدشو میده
الان فقط تکمیلی خوبه، داشته باشی آزمایش و سونو رو هم میده بهت",1,3.188878271510476,Low
thread_17417214_starter,"هفته ۹ هستم
همانوم ۴ سانتی دارم
سه هفته پیش ۹ میلی بوده
شیاف زدم ولی خب چون بچه کوچیک دارم خیلی استراحت نمیتونم بکنم",4,4.226515934133204,High
thread_16524989_starter,کسی دکتر زنان سمت شرق تهران سراغ داره ؟ خوب باشه لطفا راهنمایی کنید🫣,1,3.20176723725308,Moderate
